company_name,company_industry,company_status,file_name
ICA Gruppen,Consumer services,Stockholm,MalPatSaj_wikipedia
IFS AB,Technology,Linköping,MalPatSaj_wikipedia
Ikano Bank,Financials,Malmö,MalPatSaj_wikipedia
IMINT Image Intelligence AB,Technology,Uppsala,MalPatSaj_wikipedia
Infranord,Industrials,Solna,MalPatSaj_wikipedia
Ingate Systems,Technology,Stockholm,MalPatSaj_wikipedia
Intertex,Technology,Stockholm,MalPatSaj_wikipedia
Investment AB Latour,Financials,Gothenburg,MalPatSaj_wikipedia
Investment AB Öresund,Financials,Stockholm,MalPatSaj_wikipedia
Investor AB,Financials,Stockholm,MalPatSaj_wikipedia
IsaDora,Consumer goods,Malmö,MalPatSaj_wikipedia
iZettle,Technology,Stockholm,MalPatSaj_wikipedia
J.Lindeberg,Consumer goods,Stockholm,MalPatSaj_wikipedia
Jeeves,Technology,Stockholm,MalPatSaj_wikipedia
Jernhusen,Industrials,Stockholm,MalPatSaj_wikipedia
Jofa,Consumer goods,Malung,MalPatSaj_wikipedia
Jonsereds Fabrikers AB,Industrials,Jonsered,MalPatSaj_wikipedia
Kinnevik AB,Financials,Stockholm,MalPatSaj_wikipedia
Klarna,Consumer services,Stockholm,MalPatSaj_wikipedia
Kockums Naval Solutions,Industrials,Malmö,MalPatSaj_wikipedia
Koenigsegg,Consumer goods,Ängelholm,MalPatSaj_wikipedia
Kooperativa Förbundet,Consumer services,Stockholm,MalPatSaj_wikipedia
Kopparbergs Brewery,Consumer goods,Kopparberg,MalPatSaj_wikipedia
Kosta Glasbruk,Industrials,Kosta,MalPatSaj_wikipedia
Krönleins,Consumer goods,Halmstad,MalPatSaj_wikipedia
Kungsörnen,Consumer goods,Järna,MalPatSaj_wikipedia
L E Lundbergföretagen,Financials,Stockholm,MalPatSaj_wikipedia
Länsförsäkringar,Financials,Stockholm[12],MalPatSaj_wikipedia
Länsförsäkringar Bank,Financials,Stockholm,MalPatSaj_wikipedia
Lantmännen,Consumer goods,Stockholm,MalPatSaj_wikipedia
LeoVegas,Consumer services,Stockholm,MalPatSaj_wikipedia
Lindex,Consumer services,Gothenburg,MalPatSaj_wikipedia
Linjeflyg,Consumer services,Stockholm,MalPatSaj_wikipedia
LKAB,Basic materials,Luleå,MalPatSaj_wikipedia
Loomis,Industrials,Stockholm,MalPatSaj_wikipedia
Lundin Petroleum,Oil & gas,Stockholm,MalPatSaj_wikipedia
Luxor AB,Consumer goods,Motala,MalPatSaj_wikipedia
MachineGames,Technology,Uppsala,MalPatSaj_wikipedia
Mälarenergi,Utilities,Västerås,MalPatSaj_wikipedia
Maratone Studios,Consumer services,Stockholm,MalPatSaj_wikipedia
Massive Entertainment,Technology,Malmö,MalPatSaj_wikipedia
Mecel,Technology,Gothenburg,MalPatSaj_wikipedia
Meda AB,Health care,Solna,MalPatSaj_wikipedia
Micromy,Basic materials,Täby,MalPatSaj_wikipedia
Modern Times Group (MTG),Consumer services,Stockholm,MalPatSaj_wikipedia
Mojang,Technology,Stockholm,MalPatSaj_wikipedia
Mölnlycke Health Care,Health care,Gothenburg,MalPatSaj_wikipedia
Monark,Consumer goods,Vansbro,MalPatSaj_wikipedia
MySQL AB,Technology,Uppsala,MalPatSaj_wikipedia
Najad Yachts,Consumer goods,Henån,MalPatSaj_wikipedia
Nanoradio,Technology,Kista,MalPatSaj_wikipedia
Nasdaq Nordic,Financials,Stockholm,MalPatSaj_wikipedia
NCC AB,Industrials,Solna,MalPatSaj_wikipedia
Neogames,Consumer services,Gothenburg,MalPatSaj_wikipedia
Neonode,Telecommunications,Stockholm,MalPatSaj_wikipedia
Nextjet,Consumer services,Stockholm,MalPatSaj_wikipedia
Nobia,Consumer goods,Stockholm,MalPatSaj_wikipedia
Nobina,Consumer services,Stockholm,MalPatSaj_wikipedia
NOHAB,Industrials,Trollhättan,MalPatSaj_wikipedia
Nordiska Kompaniet,Consumer services,Stockholm,MalPatSaj_wikipedia
Nordstjernan,Conglomerates,Stockholm,MalPatSaj_wikipedia
NorthStar,Industrials,Stockholm,MalPatSaj_wikipedia
Nudie Jeans,Consumer goods,Gothenburg,MalPatSaj_wikipedia
Nyby bruk,Basic materials,Torshälla,MalPatSaj_wikipedia
Nyfors,Technology,Stockholm,MalPatSaj_wikipedia
Nynas,Oil & gas,Stockholm,MalPatSaj_wikipedia
Odd Molly,Consumer goods,Stockholm,MalPatSaj_wikipedia
Öhlins,Consumer goods,Upplands Väsby,MalPatSaj_wikipedia
Onoff,Consumer services,Upplands Väsby,MalPatSaj_wikipedia
Orexo,Health care,Uppsala,MalPatSaj_wikipedia
Oriflame,Consumer goods,Stockholm,MalPatSaj_wikipedia
Orrefors glassworks,Industrials,Orrefors,MalPatSaj_wikipedia
Oskarshamn Shipyard,Industrials,Oskarshamn,MalPatSaj_wikipedia
Ovako,Basic materials,Stockholm,MalPatSaj_wikipedia
Pågen,Consumer goods,Malmö,MalPatSaj_wikipedia
Paradox Interactive,Technology,Stockholm,MalPatSaj_wikipedia
Peab,Industrials,Förslöv,MalPatSaj_wikipedia
Peltarion,Technology,Stockholm,MalPatSaj_wikipedia
Phadia,Health care,Uppsala,MalPatSaj_wikipedia
Pharmacia,Health care,Stockholm,MalPatSaj_wikipedia
Polarbröd,Consumer goods,Älvsbyn,MalPatSaj_wikipedia
PostNord,Industrials,Solna,MalPatSaj_wikipedia
PostNord Sverige,Industrials,Solna,MalPatSaj_wikipedia
Primus AB,Consumer goods,Stockholm,MalPatSaj_wikipedia
Pripps,Consumer goods,Gothenburg,MalPatSaj_wikipedia
Profoto,Industrials,Stockholm,MalPatSaj_wikipedia
Promessa Organic,Health care,Gothenburg,MalPatSaj_wikipedia
PS Communication,Industrials,Stockholm,MalPatSaj_wikipedia
Ratos,Financials,Stockholm,MalPatSaj_wikipedia
ReadSoft,Technology,Helsingborg,MalPatSaj_wikipedia
Recipharm,Health care,Haninge,MalPatSaj_wikipedia
Rederi AB Slite,Consumer services,Gothenburg,MalPatSaj_wikipedia
Remograph,Technology,Linköping,MalPatSaj_wikipedia
Resurs Holding,Financials,Helsingborg,MalPatSaj_wikipedia
Saab Automobile,Consumer goods,Trollhättan,MalPatSaj_wikipedia
Saab Group,Industrials,Stockholm,MalPatSaj_wikipedia
SamLogic,Technology,Stockholm,MalPatSaj_wikipedia
Sandvik,Industrials,Stockholm,MalPatSaj_wikipedia
SAS Group (Swedish-Norwegian-Danish),Consumer services,Solna,MalPatSaj_wikipedia
SCA,Basic materials,Stockholm,MalPatSaj_wikipedia
Scalado,Technology,Lund,MalPatSaj_wikipedia
Scandic Hotels,Consumer services,Stockholm,MalPatSaj_wikipedia
Scania AB,Consumer goods,Södertälje,MalPatSaj_wikipedia
Seavus,Technology,Malmö,MalPatSaj_wikipedia
SEB Group,Financials,Stockholm,MalPatSaj_wikipedia
Sector3 Studios,Technology,Lidköping,MalPatSaj_wikipedia
Securitas,Industrials,Stockholm,MalPatSaj_wikipedia
Securitas Direct,Industrials,Malmö,MalPatSaj_wikipedia
Semcon,Industrials,Gothenburg,MalPatSaj_wikipedia
SF Studios,Consumer services,Stockholm,MalPatSaj_wikipedia
SIBA,Consumer services,Gothenburg,MalPatSaj_wikipedia
Silva compass,Consumer goods,Stockholm,MalPatSaj_wikipedia
Simogo,Technology,Malmö,MalPatSaj_wikipedia
SJ AB,Consumer services,Stockholm,MalPatSaj_wikipedia
Skandia,Financials,Stockholm,MalPatSaj_wikipedia
Skandinaviska Banken,Financials,Gothenburg,MalPatSaj_wikipedia
Skanska,Industrials,Stockholm,MalPatSaj_wikipedia
Skellefteå Kraft,Utilities,Skellefteå,MalPatSaj_wikipedia
SKF,Industrials,Gothenburg,MalPatSaj_wikipedia
Skygoblin,Technology,Gothenburg,MalPatSaj_wikipedia
Smart Eye,Technology,Gothenburg,MalPatSaj_wikipedia
Södra,Basic materials,Växjö,MalPatSaj_wikipedia
Specma,Industrial,Gothenburg,MalPatSaj_wikipedia
Spendrups,Consumer goods,Stockholm,MalPatSaj_wikipedia
Spotify,Technology,Stockholm,MalPatSaj_wikipedia
SR International – Radio Sweden,Consumer services,Stockholm,MalPatSaj_wikipedia
SSAB,Basic materials,Stockholm,MalPatSaj_wikipedia
Starbreeze Studios,Technology,Stockholm,MalPatSaj_wikipedia
Stena Line,Consumer services,Gothenburg,MalPatSaj_wikipedia
Stena Sphere,Conglomerates,Gothenburg,MalPatSaj_wikipedia
Stiga,Consumer goods,Eskilstuna,MalPatSaj_wikipedia
Stockholm Stock Exchange,Financials,Stockholm,MalPatSaj_wikipedia
Stockholms Enskilda Bank,Financials,Stockholm,MalPatSaj_wikipedia
Studsvik,Utilities,Nyköping,MalPatSaj_wikipedia
Sveriges Television,Consumer services,Stockholm,MalPatSaj_wikipedia
Sweco,Industrials,Stockholm,MalPatSaj_wikipedia
Swedbank (FöreningsSparbanken),Financials,Stockholm,MalPatSaj_wikipedia
Swedish Match,Consumer goods,Stockholm,MalPatSaj_wikipedia
Swedish Meats,Livestock,Stockholm,MalPatSaj_wikipedia
Swedish Orphan Biovitrum,Health care,Stockholm,MalPatSaj_wikipedia
Swedish Space Corporation,Industrials,Solna,MalPatSaj_wikipedia
Swegon,Industrials,Gothenburg,MalPatSaj_wikipedia
Symsoft,Telecommunications,Stockholm,MalPatSaj_wikipedia
Synergon,Industrials,Stockholm,MalPatSaj_wikipedia
Syncron International AB,Technology,Stockholm,MalPatSaj_wikipedia
Tarsier Studios,Technology,Malmö,MalPatSaj_wikipedia
Tele2,Telecommunications,Stockholm,MalPatSaj_wikipedia
Telelogic,Technology,Malmö,MalPatSaj_wikipedia
Telia Company,Telecommunications,Stockholm,MalPatSaj_wikipedia
Teracom,Consumer services,Stockholm,MalPatSaj_wikipedia
TerraNet AB,Telecommunications,Lund,MalPatSaj_wikipedia
Tetra Pak,Industrials,Lund/Pully,MalPatSaj_wikipedia
Thule Group,Consumer goods,Hillerstorp,MalPatSaj_wikipedia
Tradedoubler,Technology,Stockholm,MalPatSaj_wikipedia
Transmode,Telecommunications,Stockholm,MalPatSaj_wikipedia
Trelleborg,Industrials,Trelleborg,MalPatSaj_wikipedia
Trio AB,Telecommunications,Stockholm,MalPatSaj_wikipedia
Truecaller,Technology,Stockholm,MalPatSaj_wikipedia
Trustly,Financials,Stockholm,MalPatSaj_wikipedia
TV4 Group,Consumer services,Stockholm,MalPatSaj_wikipedia
Uddeholms AB,Basic materials,Hagfors,MalPatSaj_wikipedia
Umeå Energi,Utilities,Umeå,MalPatSaj_wikipedia
Urbanears,Consumer goods,Stockholm,MalPatSaj_wikipedia
V&S Group,Consumer goods,Stockholm,MalPatSaj_wikipedia
Vabis,Industrials,Södertälje,MalPatSaj_wikipedia
Vattenfall,Utilities,Stockholm,MalPatSaj_wikipedia
Vida AB,Basic materials,Alvesta,MalPatSaj_wikipedia
Volvo,Industrials,Gothenburg,MalPatSaj_wikipedia
Volvo Buses,Industrials,Gothenburg,MalPatSaj_wikipedia
Volvo Financial Services,Financials,Gothenburg,MalPatSaj_wikipedia
Volvo Penta,Consumer goods,Skövde,MalPatSaj_wikipedia
Volvo Trucks,Industrials,Gothenburg,MalPatSaj_wikipedia
VSM Group,Consumer goods,Huskvarna,MalPatSaj_wikipedia
Wallenius Lines,Industrials,Stockholm,MalPatSaj_wikipedia
Wasabröd,Consumer goods,Skellefteå,MalPatSaj_wikipedia
Wayne's Coffee,Consumer services,Stockholm,MalPatSaj_wikipedia
WESC,Consumer goods,Stockholm,MalPatSaj_wikipedia
WG Film,Consumer services,Malmö,MalPatSaj_wikipedia
WM-data,Technology,Stockholm,MalPatSaj_wikipedia
X5 Music Group,Consumer services,Stockholm,MalPatSaj_wikipedia
